unitid,month,high_earning,post_scorecard,avg_index,n_keywords
224554,2014-02-01,0,0,-0.115483751065601,20
224554,2014-03-01,0,0,-0.19193037519024,25
224554,2014-04-01,0,0,-0.0158264375330793,20
224554,2014-05-01,0,0,-0.158968689272196,20
224554,2014-06-01,0,0,0.0832691836632803,25
224554,2014-07-01,0,0,-0.209557129487716,20
224554,2014-08-01,0,0,0.787985847169419,25
224554,2014-09-01,0,0,0.582093966486303,20
224554,2014-10-01,0,0,0.255729605790096,20
224554,2014-11-01,0,0,0.12359576979644,25
224554,2014-12-01,0,0,-0.521255438346869,20
224554,2015-01-01,0,0,0.103854848029761,20
224554,2015-02-01,0,0,-0.120824679786955,20
224554,2015-03-01,0,0,-0.423974139003308,25
224554,2015-04-01,0,0,-0.276319418366574,20
224554,2015-05-01,0,0,-0.215860988666957,25
224554,2015-06-01,0,0,-0.517728976392656,20
224554,2015-07-01,0,0,-0.557422280282439,20
224554,2015-08-01,0,0,0.306796890966833,25
224554,2015-09-01,0,1,0.225801149321048,20
224554,2015-10-01,0,1,0.180411772494648,20
224554,2015-11-01,0,1,-0.333244937319978,25
224554,2015-12-01,0,1,-0.529472970764841,20
224554,2016-01-01,0,1,-0.287690700459782,25
224554,2016-02-01,0,1,-0.729271041525119,20
224554,2016-03-01,0,1,-1.11742988655103,15
225247,2013-04-01,0,0,0.876260517905235,20
225247,2013-05-01,0,0,0.495020449668085,20
225247,2013-06-01,0,0,-0.0706797057980578,25
225247,2013-07-01,0,0,-0.163732075240282,20
225247,2013-08-01,0,0,0.310943076010047,20
225247,2013-09-01,0,0,1.3950139033407,25
225247,2013-10-01,0,0,0.157559810697954,20
225247,2013-11-01,0,0,-0.237233109171622,20
225247,2013-12-01,0,0,-0.27997828032688,25
225247,2014-01-01,0,0,-0.221202799854823,20
225247,2014-02-01,0,0,-0.169975981894352,20
225247,2014-03-01,0,0,0.00264921545358976,25
225247,2014-04-01,0,0,0.206093626729924,20
225247,2014-05-01,0,0,-0.401192313689068,20
225247,2014-06-01,0,0,-0.456179414440873,25
225247,2014-07-01,0,0,-0.458592716826424,20
225247,2014-08-01,0,0,0.209289933896895,25
225247,2014-09-01,0,0,-0.0732869672468093,20
225247,2014-10-01,0,0,0.019000059310967,20
225247,2014-11-01,0,0,0.0774464010957328,25
225247,2014-12-01,0,0,-0.466035712350806,20
225247,2015-01-01,0,0,0.357909329588412,20
225247,2015-02-01,0,0,0.138350766289049,20
225247,2015-03-01,0,0,-0.312757275270481,25
225247,2015-04-01,0,0,-0.00885757346646388,20
225247,2015-05-01,0,0,-0.454145390551956,25
225247,2015-06-01,0,0,-0.66504683113914,20
225247,2015-07-01,0,0,-0.82420866404691,20
225247,2015-08-01,0,0,0.177307395052383,25
225247,2015-09-01,0,1,0.313970934370511,20
225247,2015-10-01,0,1,0.439309322794713,20
225247,2015-11-01,0,1,0.180060619790323,25
225247,2015-12-01,0,1,0.0324291044742811,20
225247,2016-01-01,0,1,0.0653448066632511,25
225247,2016-02-01,0,1,-0.118469323957294,20
225247,2016-03-01,0,1,-0.20572819008596,20
225414,2013-03-01,1,0,0.506384895991836,3
225414,2013-04-01,1,0,0.342432296579048,12
225414,2013-05-01,1,0,0.205808936406287,12
225414,2013-06-01,1,0,-0.165416846338871,15
225414,2013-07-01,1,0,-0.193550939564172,12
225414,2013-08-01,1,0,1.21553771711947,12
225414,2013-09-01,1,0,0.826736628428098,15
225414,2013-10-01,1,0,0.796047317909095,12
225414,2013-11-01,1,0,0.307910717607312,12
225414,2013-12-01,1,0,-0.343471908027135,15
225414,2014-01-01,1,0,1.43242355768969,12
225414,2014-02-01,1,0,0.565919930962431,12
225414,2014-03-01,1,0,-0.0714344771103286,15
225414,2014-04-01,1,0,0.369906316428111,12
225414,2014-05-01,1,0,0.134819381585631,12
225414,2014-06-01,1,0,-0.412653811206569,15
225414,2014-07-01,1,0,-0.429663063968172,12
225414,2014-08-01,1,0,0.621104396072046,15
225414,2014-09-01,1,0,0.267707459275024,12
225414,2014-10-01,1,0,0.28424486628148,12
225414,2014-11-01,1,0,0.290601757586404,15
225414,2014-12-01,1,0,-0.792660253515133,12
225414,2015-01-01,1,0,0.42208088688003,12
225414,2015-02-01,1,0,0.496476076132459,12
225414,2015-03-01,1,0,-0.478384219064666,15
225414,2015-04-01,1,0,0.113249203059782,12
225414,2015-05-01,1,0,-0.580320784086024,15
225414,2015-06-01,1,0,-1.01944111229455,12
225414,2015-07-01,1,0,-0.754816550604874,12
225414,2015-08-01,1,0,0.262918290237879,15
225414,2015-09-01,1,1,-0.141410079677377,12
225414,2015-10-01,1,1,-0.364700159705915,12
225414,2015-11-01,1,1,-0.595541225911753,15
225414,2015-12-01,1,1,-0.941044143577582,12
225414,2016-01-01,1,1,-0.3368802899936,15
225414,2016-02-01,1,1,-0.691139744708502,12
225414,2016-03-01,1,1,-0.699075638039176,9
225432,2013-03-01,1,0,0.128305896878744,7
225432,2013-04-01,1,0,0.53059916202258,28
225432,2013-05-01,1,0,0.392107680829139,28
225432,2013-06-01,1,0,-0.224541995732608,35
225432,2013-07-01,1,0,-0.018084851956369,28
225432,2013-08-01,1,0,1.1374816687848,28
225432,2013-09-01,1,0,0.626828246873157,35
225432,2013-10-01,1,0,0.711001846669287,28
225432,2013-11-01,1,0,0.353865869678159,28
225432,2013-12-01,1,0,-0.39434261941446,35
225432,2014-01-01,1,0,0.64698348139776,28
225432,2014-02-01,1,0,-0.111457769304733,28
225432,2014-03-01,1,0,-0.243419932286843,35
225432,2014-04-01,1,0,0.0722698890377767,28
225432,2014-05-01,1,0,0.436795059342399,28
225432,2014-06-01,1,0,-0.14459735705032,35
225432,2014-07-01,1,0,-0.360924484309747,28
225432,2014-08-01,1,0,0.649321147476505,35
225432,2014-09-01,1,0,0.299127275156857,28
225432,2014-10-01,1,0,-0.238057699360069,28
225432,2014-11-01,1,0,0.0498271063871694,35
225432,2014-12-01,1,0,-0.502739459413807,28
225432,2015-01-01,1,0,0.184528374744789,28
225432,2015-02-01,1,0,-0.406919076127674,28
225432,2015-03-01,1,0,-0.566873460325661,35
225432,2015-04-01,1,0,-0.291000197006832,28
225432,2015-05-01,1,0,-0.194935625714163,35
225432,2015-06-01,1,0,-1.06217682123821,28
225432,2015-07-01,1,0,-0.853223352833552,28
225432,2015-08-01,1,0,-0.0683237747826274,35
225432,2015-09-01,1,1,-0.0273043573548282,28
225432,2015-10-01,1,1,-0.0345213974001611,28
225432,2015-11-01,1,1,0.961583422293475,35
225432,2015-12-01,1,1,-0.0176699050280177,28
225432,2016-01-01,1,1,-0.122831561288868,35
225432,2016-02-01,1,1,-0.624827789512799,28
225432,2016-03-01,1,1,-0.876728822106506,21
225502,2013-03-01,0,0,0.319957460527185,7
225502,2013-04-01,0,0,0.758488664271458,28
225502,2013-05-01,0,0,0.624696437410313,28
225502,2013-06-01,0,0,-0.263752994467065,35
225502,2013-07-01,0,0,-0.0201214836836893,28
225502,2013-08-01,0,0,1.18038813855352,28
225502,2013-09-01,0,0,0.734254590032762,35
225502,2013-10-01,0,0,0.878957660967378,28
225502,2013-11-01,0,0,0.574597251927558,28
225502,2013-12-01,0,0,-0.33750613476957,35
225502,2014-01-01,0,0,0.74445195130744,28
225502,2014-02-01,0,0,0.215268980682954,28
225502,2014-03-01,0,0,-0.00695332993369875,35
225502,2014-04-01,0,0,0.471219160481407,28
225502,2014-05-01,0,0,0.230041085743377,28
225502,2014-06-01,0,0,-0.0277492540576381,35
225502,2014-07-01,0,0,-0.346899247420244,28
225502,2014-08-01,0,0,0.607083099641067,35
225502,2014-09-01,0,0,0.357813963702069,28
225502,2014-10-01,0,0,-0.109902430017701,28
225502,2014-11-01,0,0,-0.0648776295352815,35
225502,2014-12-01,0,0,-0.816151129753224,28
225502,2015-01-01,0,0,0.0295463154581648,28
225502,2015-02-01,0,0,-0.324191468772681,28
225502,2015-03-01,0,0,-0.589094558765565,35
225502,2015-04-01,0,0,-0.326769613866436,28
225502,2015-05-01,0,0,-0.311509259657124,35
225502,2015-06-01,0,0,-1.31085791708789,28
225502,2015-07-01,0,0,-1.0123908509866,28
225502,2015-08-01,0,0,-0.178711800425933,35
225502,2015-09-01,0,1,0.144120839342064,28
225502,2015-10-01,0,1,0.122960853011156,28
225502,2015-11-01,0,1,0.604326221727017,35
225502,2015-12-01,0,1,-0.339221838159473,28
225502,2016-01-01,0,1,-0.388911017922538,35
225502,2016-02-01,0,1,-0.7349184515977,28
225502,2016-03-01,0,1,-1.05581820197074,21
225511,2013-03-01,1,0,0.446488851252006,6
225511,2013-04-01,1,0,0.637944066152443,24
225511,2013-05-01,1,0,0.260582596733479,24
225511,2013-06-01,1,0,-0.345362663184083,30
225511,2013-07-01,1,0,-0.0692645212801326,24
225511,2013-08-01,1,0,1.3297809890634,24
225511,2013-09-01,1,0,1.10165117865866,30
225511,2013-10-01,1,0,1.06776596705185,24
225511,2013-11-01,1,0,0.716680784554133,24
225511,2013-12-01,1,0,-0.260933983158504,30
225511,2014-01-01,1,0,0.771324472754097,24
225511,2014-02-01,1,0,0.0661557405961631,24
225511,2014-03-01,1,0,0.0157164577720232,30
225511,2014-04-01,1,0,0.251458491181224,24
225511,2014-05-01,1,0,0.143644296049093,24
225511,2014-06-01,1,0,-0.411123540071594,30
225511,2014-07-01,1,0,-0.52823165699087,24
225511,2014-08-01,1,0,0.816638662941102,30
225511,2014-09-01,1,0,0.595962479327895,24
225511,2014-10-01,1,0,-0.00621872287762816,24
225511,2014-11-01,1,0,0.00228294576383624,30
225511,2014-12-01,1,0,-0.726878049456213,24
225511,2015-01-01,1,0,-0.0283660558086237,24
225511,2015-02-01,1,0,-0.391335749700102,24
225511,2015-03-01,1,0,-0.665453234397744,30
225511,2015-04-01,1,0,-0.383046856644665,24
225511,2015-05-01,1,0,-0.427320925509081,30
225511,2015-06-01,1,0,-1.5037613728059,24
225511,2015-07-01,1,0,-1.11540319893602,24
225511,2015-08-01,1,0,-0.129452349826296,30
225511,2015-09-01,1,1,0.268120735486508,24
225511,2015-10-01,1,1,0.14783743885911,24
225511,2015-11-01,1,1,0.824985946203685,30
225511,2015-12-01,1,1,-0.244742461042281,24
225511,2016-01-01,1,1,-0.344857133736317,30
225511,2016-02-01,1,1,-0.748690999770943,24
225511,2016-03-01,1,1,-1.1252064361715,18
225627,2013-03-01,1,0,0.326083170251672,4
225627,2013-04-01,1,0,0.457105362372442,16
225627,2013-05-01,1,0,0.325625325200093,16
225627,2013-06-01,1,0,-0.328297085249098,20
225627,2013-07-01,1,0,0.15293791166184,16
225627,2013-08-01,1,0,0.857564112420913,16
225627,2013-09-01,1,0,0.944483678556232,20
225627,2013-10-01,1,0,0.283190657157304,16
225627,2013-11-01,1,0,0.201273074466084,16
225627,2013-12-01,1,0,0.862007924996645,20
225627,2014-01-01,1,0,0.24863837744037,16
225627,2014-02-01,1,0,0.0661964400431868,16
225627,2014-03-01,1,0,0.0811590361985682,20
225627,2014-04-01,1,0,0.054840512914719,16
225627,2014-05-01,1,0,-0.0856571942101749,16
225627,2014-06-01,1,0,-0.585553627634451,20
225627,2014-07-01,1,0,-0.537089183675471,16
225627,2014-08-01,1,0,0.115662061819538,20
225627,2014-09-01,1,0,1.21682935044697,16
225627,2014-10-01,1,0,0.268033353025102,16
225627,2014-11-01,1,0,0.117085511493668,20
225627,2014-12-01,1,0,-0.284704506093711,16
225627,2015-01-01,1,0,0.0397930915455102,16
225627,2015-02-01,1,0,-0.248093137485609,16
225627,2015-03-01,1,0,-0.306897467838382,20
225627,2015-04-01,1,0,-0.0315074742308491,16
225627,2015-05-01,1,0,-0.392816858195109,20
225627,2015-06-01,1,0,-0.769816070303326,16
225627,2015-07-01,1,0,-0.7518661036244,16
225627,2015-08-01,1,0,-0.0173621829129445,20
225627,2015-09-01,1,1,0.0185493885884284,16
225627,2015-10-01,1,1,0.181148900936867,16
225627,2015-11-01,1,1,-0.128931926069905,20
225627,2015-12-01,1,1,-0.996638395872989,16
225627,2016-01-01,1,1,-0.359390085765034,20
225627,2016-02-01,1,1,-0.474024265752273,16
225627,2016-03-01,1,1,-0.367048725044804,12
226091,2013-04-01,0,0,0.382681769284415,12
226091,2013-05-01,0,0,0.131129865650811,12
226091,2013-06-01,0,0,-0.182143748698902,15
226091,2013-07-01,0,0,0.270110154394064,12
226091,2013-08-01,0,0,1.22191670320776,12
226091,2013-09-01,0,0,1.00413112714735,15
226091,2013-10-01,0,0,0.278586607058445,12
226091,2013-11-01,0,0,0.30287592413279,12
226091,2013-12-01,0,0,-0.150393469097971,15
226091,2014-01-01,0,0,0.477492498468836,12
226091,2014-02-01,0,0,0.0807753143941298,12
226091,2014-03-01,0,0,-0.198689119223452,15
226091,2014-04-01,0,0,-0.156621744318335,12
226091,2014-05-01,0,0,-0.187188320548475,12
226091,2014-06-01,0,0,-0.496278192601157,15
226091,2014-07-01,0,0,-0.182318780246501,12
226091,2014-08-01,0,0,0.431476109476213,15
226091,2014-09-01,0,0,0.454074672800653,12
226091,2014-10-01,0,0,-0.280994975289534,12
226091,2014-11-01,0,0,-0.186533626806819,15
226091,2014-12-01,0,0,-0.883125106997676,12
226091,2015-01-01,0,0,-0.472750553004102,12
226091,2015-02-01,0,0,-0.414986262977779,12
226091,2015-03-01,0,0,0.646930197590283,15
226091,2015-04-01,0,0,-0.00943988210793913,12
226091,2015-05-01,0,0,-0.223259559428967,15
226091,2015-06-01,0,0,-0.604300419388593,12
226091,2015-07-01,0,0,-0.484594124947206,12
226091,2015-08-01,0,0,-0.0287629889325033,15
226091,2015-09-01,0,1,0.154468803315719,12
226091,2015-10-01,0,1,0.824913080785518,12
226091,2015-11-01,0,1,-0.24965010784688,15
226091,2015-12-01,0,1,-0.786629856585593,12
226091,2016-01-01,0,1,-0.144083956917546,15
226091,2016-02-01,0,1,-0.101765670992483,12
226091,2016-03-01,0,1,-0.292738026913489,12
226152,2013-03-01,1,0,0.155554854063478,6
226152,2013-04-01,1,0,0.000100478952320578,12
226152,2013-05-01,1,0,0.27720234430095,12
226152,2013-06-01,1,0,-0.712061813674565,15
226152,2013-07-01,1,0,0.239457738467348,12
226152,2013-08-01,1,0,0.488932498086052,12
226152,2013-09-01,1,0,0.357015928616797,15
226152,2013-10-01,1,0,0.504620912614275,12
226152,2013-11-01,1,0,0.408183479503758,12
226152,2013-12-01,1,0,-0.483308068885336,15
226152,2014-01-01,1,0,-0.328340134617576,12
226152,2014-02-01,1,0,0.230440578403139,12
226152,2014-03-01,1,0,0.181445840426725,15
226152,2014-04-01,1,0,-0.424453778388838,12
226152,2014-05-01,1,0,-0.403025449540187,12
226152,2014-06-01,1,0,-0.646076182190251,15
226152,2014-07-01,1,0,-0.0168767336563069,12
226152,2014-08-01,1,0,0.364426696217661,15
226152,2014-09-01,1,0,0.664117439562895,12
226152,2014-10-01,1,0,0.436663017528823,12
226152,2014-11-01,1,0,-0.0265105058365712,15
226152,2014-12-01,1,0,-0.729400149890748,12
226152,2015-01-01,1,0,0.0383367504675712,12
226152,2015-02-01,1,0,0.445242719246175,12
226152,2015-03-01,1,0,0.104647805274119,15
226152,2015-04-01,1,0,0.486518095013808,12
226152,2015-05-01,1,0,-0.102511470127124,15
226152,2015-06-01,1,0,-0.354371564249398,12
226152,2015-07-01,1,0,-0.204295852091208,12
226152,2015-08-01,1,0,0.506450878057658,15
226152,2015-09-01,1,1,0.49098911783701,12
226152,2015-10-01,1,1,0.455740253747002,12
226152,2015-11-01,1,1,0.0193162628194292,15
226152,2015-12-01,1,1,-0.632955627049925,12
226152,2016-01-01,1,1,-0.547810190514747,15
226152,2016-02-01,1,1,-0.118737786547521,12
226152,2016-03-01,1,1,-1.06752966661453,9
226231,2013-04-01,1,0,0.280395051547755,16
226231,2013-05-01,1,0,0.17515324105203,16
226231,2013-06-01,1,0,-0.370692580951809,20
226231,2013-07-01,1,0,-0.557667602648494,16
226231,2013-08-01,1,0,0.328733436496032,16
226231,2013-09-01,1,0,0.484218966226265,20
226231,2013-10-01,1,0,0.356332063534808,16
226231,2013-11-01,1,0,0.0605865228853846,16
226231,2013-12-01,1,0,-0.422567621802306,20
226231,2014-01-01,1,0,1.14472057172288,16
226231,2014-02-01,1,0,0.362007952332923,16
226231,2014-03-01,1,0,0.00693319398238077,20
226231,2014-04-01,1,0,0.546846910925271,16
226231,2014-05-01,1,0,0.227274426082811,16
226231,2014-06-01,1,0,-0.383571768796706,20
226231,2014-07-01,1,0,-0.449576944728295,16
226231,2014-08-01,1,0,0.541661970469405,20
226231,2014-09-01,1,0,0.335786080845617,16
226231,2014-10-01,1,0,0.0572166182868538,16
226231,2014-11-01,1,0,0.158877180086594,20
226231,2014-12-01,1,0,-0.345756481257837,16
226231,2015-01-01,1,0,0.102106349371851,16
226231,2015-02-01,1,0,-0.153340267084508,16
226231,2015-03-01,1,0,-0.0329600381235416,20
226231,2015-04-01,1,0,1.26905764751598,16
226231,2015-05-01,1,0,-0.0972846426438641,20
226231,2015-06-01,1,0,-0.656847643122417,16
226231,2015-07-01,1,0,-0.723575441385786,16
226231,2015-08-01,1,0,-0.0548161862380577,20
226231,2015-09-01,1,1,-0.212196965334453,16
226231,2015-10-01,1,1,0.142998038343731,16
226231,2015-11-01,1,1,-0.435935868196524,20
226231,2015-12-01,1,1,-0.504956231911071,16
226231,2016-01-01,1,1,-0.244603367157855,20
226231,2016-02-01,1,1,-0.204749101995281,16
226231,2016-03-01,1,1,-0.517122277543267,16
226383,2013-04-01,0,0,0.91291808523759,8
226383,2013-05-01,0,0,0.61884011716566,8
226383,2013-06-01,0,0,0.258261348913418,10
226383,2013-07-01,0,0,0.530185111546957,8
226383,2013-08-01,0,0,0.655921277919711,8
226383,2013-09-01,0,0,1.6440450485696,10
226383,2013-10-01,0,0,0.681323549435413,8
226383,2013-11-01,0,0,-0.0423241877364308,8
226383,2013-12-01,0,0,-0.445749693382284,10
226383,2014-01-01,0,0,0.141140238166949,8
226383,2014-02-01,0,0,0.0920136605416829,8
226383,2014-03-01,0,0,-0.110947536045154,10
226383,2014-04-01,0,0,0.137766184070917,8
226383,2014-05-01,0,0,-0.34683928814326,8
226383,2014-06-01,0,0,-0.685865356249745,10
226383,2014-07-01,0,0,-0.849172136824426,8
226383,2014-08-01,0,0,0.153056604815734,10
226383,2014-09-01,0,0,-0.314828270175137,8
226383,2014-10-01,0,0,0.127398732605839,8
226383,2014-11-01,0,0,-0.0743455172217675,10
226383,2014-12-01,0,0,-0.803804264211816,8
226383,2015-01-01,0,0,-0.0382505126769733,8
226383,2015-02-01,0,0,0.249988010775782,8
226383,2015-03-01,0,0,-0.523499298705676,10
226383,2015-04-01,0,0,-0.41423537817554,8
226383,2015-05-01,0,0,-0.211228748410058,10
226383,2015-06-01,0,0,-0.69887268163904,8
226383,2015-07-01,0,0,-0.471036850849519,8
226383,2015-08-01,0,0,0.23577098794076,10
226383,2015-09-01,0,1,-0.476876295468694,8
226383,2015-10-01,0,1,-0.191784660218748,8
226383,2015-11-01,0,1,0.251128027351688,10
226383,2015-12-01,0,1,-1.10494531052261,8
226383,2016-01-01,0,1,0.215938624176075,10
226383,2016-02-01,0,1,-0.150717628558818,8
226383,2016-03-01,0,1,0.872986883043774,8
226471,2013-03-01,0,0,0.30559115983905,3
226471,2013-04-01,0,0,0.0879118235212145,12
226471,2013-05-01,0,0,-0.162305602975865,12
226471,2013-06-01,0,0,-0.523874779861853,15
226471,2013-07-01,0,0,-0.582769542696891,12
226471,2013-08-01,0,0,-0.0189522461168482,12
226471,2013-09-01,0,0,1.03035902719669,15
226471,2013-10-01,0,0,0.566841153833579,12
226471,2013-11-01,0,0,0.177948110962082,12
226471,2013-12-01,0,0,-0.259534593213536,15
226471,2014-01-01,0,0,0.304097289715007,12
226471,2014-02-01,0,0,-0.231733519671523,12
226471,2014-03-01,0,0,-0.443591520832654,15
226471,2014-04-01,0,0,0.16922326747347,12
226471,2014-05-01,0,0,-0.340313975101162,12
226471,2014-06-01,0,0,-0.716861330487132,15
226471,2014-07-01,0,0,-0.813579361557275,12
226471,2014-08-01,0,0,0.272554551058691,15
226471,2014-09-01,0,0,0.829931861535311,12
226471,2014-10-01,0,0,0.869758239957907,12
226471,2014-11-01,0,0,0.650628692770619,15
226471,2014-12-01,0,0,-1.22634692019087,12
226471,2015-01-01,0,0,0.0738514303245683,12
226471,2015-02-01,0,0,0.101281825578177,12
226471,2015-03-01,0,0,-0.272062305714364,15
226471,2015-04-01,0,0,-0.298368114207379,12
226471,2015-05-01,0,0,-0.310648199871255,15
226471,2015-06-01,0,0,-0.771769856072085,12
226471,2015-07-01,0,0,-0.472737633163452,12
226471,2015-08-01,0,0,0.601228035774849,15
226471,2015-09-01,0,1,0.966464776654151,12
226471,2015-10-01,0,1,0.598224034726249,12
226471,2015-11-01,0,1,0.426826155378164,15
226471,2015-12-01,0,1,-0.456312563840137,12
226471,2016-01-01,0,1,0.333802404920492,15
226471,2016-02-01,0,1,-0.17175768769452,12
226471,2016-03-01,0,1,-0.348023003135813,9
226587,2013-04-01,0,0,0.555250518005891,12
226587,2013-05-01,0,0,0.0672050450793946,12
226587,2013-06-01,0,0,-0.164694975359087,15
226587,2013-07-01,0,0,1.21045100754757,12
226587,2013-08-01,0,0,0.678231458819388,12
226587,2013-09-01,0,0,0.707300061658939,15
226587,2013-10-01,0,0,0.362755876572763,12
226587,2013-11-01,0,0,-0.09779863722261,12
226587,2013-12-01,0,0,-0.377283178075493,15
226587,2014-01-01,0,0,-0.0666394354439657,12
226587,2014-02-01,0,0,0.404473134196944,12
226587,2014-03-01,0,0,0.183080108784112,15
226587,2014-04-01,0,0,0.79634848029325,12
226587,2014-05-01,0,0,0.0796418964741398,12
226587,2014-06-01,0,0,-0.416778712103969,15
226587,2014-07-01,0,0,-0.178914656316422,12
226587,2014-08-01,0,0,0.711847500702519,15
226587,2014-09-01,0,0,0.275282525333248,12
226587,2014-10-01,0,0,-0.0326366862369383,12
226587,2014-11-01,0,0,-0.302891382268052,15
226587,2014-12-01,0,0,-0.410698116528482,12
226587,2015-01-01,0,0,-0.281462674453392,12
226587,2015-02-01,0,0,-0.230368884220063,12
226587,2015-03-01,0,0,-0.230475260257514,15
226587,2015-04-01,0,0,-0.261091782310713,12
226587,2015-05-01,0,0,-0.15508913018891,15
226587,2015-06-01,0,0,-0.501070286974258,12
226587,2015-07-01,0,0,-0.263427475787719,12
226587,2015-08-01,0,0,0.162387010023496,15
226587,2015-09-01,0,1,0.291844199331419,12
226587,2015-10-01,0,1,0.238737749858485,12
226587,2015-11-01,0,1,-0.697737903513685,15
226587,2015-12-01,0,1,-0.962411456612071,12
226587,2016-01-01,0,1,-0.27393878746021,15
226587,2016-02-01,0,1,-0.350420008099738,12
226587,2016-03-01,0,1,-0.2554384812338,12
226833,2013-04-01,0,0,0.033755146289714,16
226833,2013-05-01,0,0,-0.0468685642517588,16
226833,2013-06-01,0,0,-0.710172596392929,20
226833,2013-07-01,0,0,-0.51471575559655,16
226833,2013-08-01,0,0,1.27639502046193,16
226833,2013-09-01,0,0,0.792429807869593,20
226833,2013-10-01,0,0,0.474754998853153,16
226833,2013-11-01,0,0,0.235840554150239,16
226833,2013-12-01,0,0,-0.466453146813951,20
226833,2014-01-01,0,0,0.273177571613089,16
226833,2014-02-01,0,0,0.855597068815504,16
226833,2014-03-01,0,0,-0.1565203429084,20
226833,2014-04-01,0,0,0.0686126019793346,16
226833,2014-05-01,0,0,-0.533546395318773,16
226833,2014-06-01,0,0,-0.899272531092494,20
226833,2014-07-01,0,0,-0.732515614035799,16
226833,2014-08-01,0,0,0.499462458593161,20
226833,2014-09-01,0,0,0.584116238005849,16
226833,2014-10-01,0,0,0.559679465499272,16
226833,2014-11-01,0,0,0.291178039008619,20
226833,2014-12-01,0,0,-0.78726501122983,16
226833,2015-01-01,0,0,0.317464200250193,16
226833,2015-02-01,0,0,0.150644732692039,16
226833,2015-03-01,0,0,-0.223242019284849,20
226833,2015-04-01,0,0,-0.120105731927098,16
226833,2015-05-01,0,0,-0.495039217179827,20
226833,2015-06-01,0,0,-0.982888899564866,16
226833,2015-07-01,0,0,-0.815901253804419,16
226833,2015-08-01,0,0,0.445899706799171,20
226833,2015-09-01,0,1,0.490448422192909,16
226833,2015-10-01,0,1,0.604424526726501,16
226833,2015-11-01,0,1,0.587437202631475,20
226833,2015-12-01,0,1,-0.852452103026487,16
226833,2016-01-01,0,1,0.287996487832928,20
226833,2016-02-01,0,1,-0.167661448791395,16
226833,2016-03-01,0,1,-0.313119581310867,16
227216,2013-03-01,1,0,0.623540570394872,4
227216,2013-04-01,1,0,0.504813379223292,16
227216,2013-05-01,1,0,0.227571103393219,16
227216,2013-06-01,1,0,-0.198407557247813,20
227216,2013-07-01,1,0,-0.0337365165646512,16
227216,2013-08-01,1,0,1.20446703062195,16
227216,2013-09-01,1,0,1.52310025038162,20
227216,2013-10-01,1,0,0.897348755809868,16
227216,2013-11-01,1,0,0.576877158642512,16
227216,2013-12-01,1,0,0.249480243225046,20
227216,2014-01-01,1,0,0.646126749349816,16
227216,2014-02-01,1,0,0.486751745468047,16
227216,2014-03-01,1,0,0.215031022463225,20
227216,2014-04-01,1,0,0.177478186789258,16
227216,2014-05-01,1,0,-0.357512905369386,16
227216,2014-06-01,1,0,-0.698698577716682,20
227216,2014-07-01,1,0,-0.569138136362595,16
227216,2014-08-01,1,0,1.00727014611964,20
227216,2014-09-01,1,0,0.735150108732384,16
227216,2014-10-01,1,0,0.131999052114154,16
227216,2014-11-01,1,0,-0.14560293375219,20
227216,2014-12-01,1,0,-1.25792030540188,16
227216,2015-01-01,1,0,-0.0388462231222893,16
227216,2015-02-01,1,0,-0.369792575767925,16
227216,2015-03-01,1,0,-0.558998890855655,20
227216,2015-04-01,1,0,-0.379912923402729,16
227216,2015-05-01,1,0,-0.557660202938306,20
227216,2015-06-01,1,0,-1.18886297433425,16
227216,2015-07-01,1,0,-0.990609607086278,16
227216,2015-08-01,1,0,0.0504253485543117,20
227216,2015-09-01,1,1,0.482182604942967,16
227216,2015-10-01,1,1,0.320534664245658,16
227216,2015-11-01,1,1,-0.0271005985512622,20
227216,2015-12-01,1,1,-1.08987366864827,16
227216,2016-01-01,1,1,-0.145177598855329,20
227216,2016-02-01,1,1,-0.572177114367713,16
227216,2016-03-01,1,1,-0.787838060049502,12
227368,2013-03-01,0,0,0.645134325569962,12
227368,2013-04-01,0,0,0.478706073474777,24
227368,2013-05-01,0,0,0.321145031238876,24
227368,2013-06-01,0,0,0.00299043604725064,30
227368,2013-07-01,0,0,-0.139766109964052,24
227368,2013-08-01,0,0,0.606006821418191,24
227368,2013-09-01,0,0,0.430096146268083,30
227368,2013-10-01,0,0,0.565991834425337,24
227368,2013-11-01,0,0,0.700706757766169,24
227368,2013-12-01,0,0,-0.0824532626462459,30
227368,2014-01-01,0,0,0.744279180947401,24
227368,2014-02-01,0,0,0.42687251179406,24
227368,2014-03-01,0,0,0.42724294371522,30
227368,2014-04-01,0,0,0.521052287634204,24
227368,2014-05-01,0,0,0.196781399122111,24
227368,2014-06-01,0,0,-0.098964022003363,30
227368,2014-07-01,0,0,-0.137031868284852,24
227368,2014-08-01,0,0,0.482008260670754,30
227368,2014-09-01,0,0,0.518303771944406,24
227368,2014-10-01,0,0,0.00178050984657759,24
227368,2014-11-01,0,0,0.157797922741987,30
227368,2014-12-01,0,0,-0.570176039666598,24
227368,2015-01-01,0,0,0.411161349424347,24
227368,2015-02-01,0,0,0.245294792806781,24
227368,2015-03-01,0,0,0.215402486133848,30
227368,2015-04-01,0,0,0.258662717591289,24
227368,2015-05-01,0,0,-0.0907582911849346,30
227368,2015-06-01,0,0,-0.400256994620768,24
227368,2015-07-01,0,0,-0.430891897789496,24
